,orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,_merge_x,productName,quantityPerUnit,ProdUnitPrice,discontinued,categoryID,categoryName,description,_merge_y,companyNameShipper,CustomerCompanyName,CustomertName,contactTitle,CustomerCity,CustomerCountry,employeeName,EmployeeTitle,EmployeeCity,EmployeeCountry,EmpReportsTo,SalesAmount(USD),OrderYear,OrderMonth,OrderQuarter,daysToShip
1552,10841,56,38.0,30,0.0,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,1140.0,2015,January,Q1,9.0
1553,10841,59,55.0,50,0.0,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,United Package,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,2750.0,2015,January,Q1,9.0
1554,10841,77,13.0,15,0.0,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,both,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,195.0,2015,January,Q1,9.0
1555,10842,11,21.0,15,0.0,TORTU,1,2015-01-20,2015-02-17,2015-01-29,3,54.42,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,315.0,2015,January,Q1,9.0
1556,10842,43,46.0,5,0.0,TORTU,1,2015-01-20,2015-02-17,2015-01-29,3,54.42,both,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,230.0,2015,January,Q1,9.0
1557,10842,68,12.5,20,0.0,TORTU,1,2015-01-20,2015-02-17,2015-01-29,3,54.42,both,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,250.0,2015,January,Q1,9.0
1558,10842,70,15.0,12,0.0,TORTU,1,2015-01-20,2015-02-17,2015-01-29,3,54.42,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,180.0,2015,January,Q1,9.0
1559,10843,51,53.0,4,0.25,VICTE,4,2015-01-21,2015-02-18,2015-01-26,2,9.26,both,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,both,United Package,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,211.75,2015,January,Q1,5.0
1560,10844,22,21.0,35,0.0,PICCO,8,2015-01-21,2015-02-18,2015-01-26,2,25.22,both,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,735.0,2015,January,Q1,5.0
1561,10845,23,9.0,70,0.1,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,both,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,629.9,2015,January,Q1,9.0
1562,10845,35,18.0,25,0.1,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,449.9,2015,January,Q1,9.0
1563,10845,42,14.0,42,0.1,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,both,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,587.9,2015,January,Q1,9.0
1564,10845,58,13.25,60,0.1,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,both,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,both,Speedy Express,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,794.9,2015,January,Q1,9.0
1565,10845,64,33.25,48,0.0,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1596.0,2015,January,Q1,9.0
1566,10846,4,22.0,21,0.0,SUPRD,2,2015-01-22,2015-03-05,2015-01-23,3,56.46,both,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Andrew Fuller,Vice President Sales,New York,USA,,462.0,2015,January,Q1,1.0
1567,10846,70,15.0,30,0.0,SUPRD,2,2015-01-22,2015-03-05,2015-01-23,3,56.46,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Andrew Fuller,Vice President Sales,New York,USA,,450.0,2015,January,Q1,1.0
1568,10846,74,10.0,20,0.0,SUPRD,2,2015-01-22,2015-03-05,2015-01-23,3,56.46,both,Longlife Tofu,5 kg pkg.,10.0,0,7,Produce,Dried fruit and bean curd,both,Federal Shipping,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Andrew Fuller,Vice President Sales,New York,USA,,200.0,2015,January,Q1,1.0
1569,10847,1,18.0,80,0.2,SAVEA,4,2015-01-22,2015-02-05,2015-02-10,3,487.57,both,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1439.8,2015,January,Q1,19.0
1570,10847,19,9.2,12,0.2,SAVEA,4,2015-01-22,2015-02-05,2015-02-10,3,487.57,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,110.19999999999999,2015,January,Q1,19.0
1571,10847,37,26.0,60,0.2,SAVEA,4,2015-01-22,2015-02-05,2015-02-10,3,487.57,both,Gravad lax,12 - 500 g pkgs.,26.0,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1559.8,2015,January,Q1,19.0
1572,10847,45,9.5,36,0.2,SAVEA,4,2015-01-22,2015-02-05,2015-02-10,3,487.57,both,Rogede sild,1k pkg.,9.5,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,341.8,2015,January,Q1,19.0
1573,10847,60,34.0,45,0.2,SAVEA,4,2015-01-22,2015-02-05,2015-02-10,3,487.57,both,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1529.8,2015,January,Q1,19.0
1574,10847,71,21.5,55,0.2,SAVEA,4,2015-01-22,2015-02-05,2015-02-10,3,487.57,both,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,both,Federal Shipping,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1182.3,2015,January,Q1,19.0
1575,10848,5,21.35,30,0.0,CONSH,7,2015-01-23,2015-02-20,2015-01-29,2,38.24,both,Chef Anton's Gumbo Mix,36 boxes,21.35,1,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,Steven Buchanan,640.5,2015,January,Q1,6.0
1576,10848,9,97.0,3,0.0,CONSH,7,2015-01-23,2015-02-20,2015-01-29,2,38.24,both,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,Meat & Poultry,Prepared meats,both,United Package,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,Steven Buchanan,291.0,2015,January,Q1,6.0
1577,10849,3,10.0,49,0.0,KOENE,9,2015-01-23,2015-02-20,2015-01-30,2,0.56,both,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,490.0,2015,January,Q1,7.0
1578,10849,26,31.23,18,0.15,KOENE,9,2015-01-23,2015-02-20,2015-01-30,2,0.56,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,561.99,2015,January,Q1,7.0
1579,10850,25,14.0,20,0.15,VICTE,1,2015-01-23,2015-03-06,2015-01-30,1,49.19,both,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,279.85,2015,January,Q1,7.0
1580,10850,33,2.5,4,0.15,VICTE,1,2015-01-23,2015-03-06,2015-01-30,1,49.19,both,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,both,Speedy Express,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,9.85,2015,January,Q1,7.0
1581,10850,70,15.0,30,0.15,VICTE,1,2015-01-23,2015-03-06,2015-01-30,1,49.19,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,449.85,2015,January,Q1,7.0
1582,10851,2,19.0,5,0.05,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,both,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,94.95,2015,January,Q1,7.0
1583,10851,25,14.0,10,0.05,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,both,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,139.95,2015,January,Q1,7.0
1584,10851,57,19.5,10,0.05,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,both,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,194.95,2015,January,Q1,7.0
1585,10851,59,55.0,42,0.05,RICAR,5,2015-01-26,2015-02-23,2015-02-02,1,160.55,both,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,2309.95,2015,January,Q1,7.0
1586,10852,2,19.0,15,0.0,RATTC,8,2015-01-26,2015-02-09,2015-01-30,1,174.05,both,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,285.0,2015,January,Q1,4.0
1587,10852,17,39.0,6,0.0,RATTC,8,2015-01-26,2015-02-09,2015-01-30,1,174.05,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,234.0,2015,January,Q1,4.0
1588,10852,62,49.3,50,0.0,RATTC,8,2015-01-26,2015-02-09,2015-01-30,1,174.05,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,2465.0,2015,January,Q1,4.0
1589,10853,18,62.5,10,0.0,BLAUS,9,2015-01-27,2015-02-24,2015-02-03,2,53.83,both,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Seafood,Seaweed and fish,both,United Package,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,625.0,2015,January,Q1,7.0
1590,10854,10,31.0,100,0.15,ERNSH,3,2015-01-27,2015-02-24,2015-02-05,2,100.22,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,3099.85,2015,January,Q1,9.0
1591,10854,13,6.0,65,0.15,ERNSH,3,2015-01-27,2015-02-24,2015-02-05,2,100.22,both,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,both,United Package,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,389.85,2015,January,Q1,9.0
1592,10855,16,17.45,50,0.0,OLDWO,3,2015-01-27,2015-02-24,2015-02-04,1,170.97,both,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,872.5,2015,January,Q1,8.0
1593,10855,31,12.5,14,0.0,OLDWO,3,2015-01-27,2015-02-24,2015-02-04,1,170.97,both,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,175.0,2015,January,Q1,8.0
1594,10855,56,38.0,24,0.0,OLDWO,3,2015-01-27,2015-02-24,2015-02-04,1,170.97,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,912.0,2015,January,Q1,8.0
1595,10855,65,21.05,15,0.15,OLDWO,3,2015-01-27,2015-02-24,2015-02-04,1,170.97,both,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,315.6,2015,January,Q1,8.0
1596,10856,2,19.0,20,0.0,ANTON,3,2015-01-28,2015-02-25,2015-02-10,2,58.43,both,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,380.0,2015,January,Q1,13.0
1597,10856,42,14.0,20,0.0,ANTON,3,2015-01-28,2015-02-25,2015-02-10,2,58.43,both,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,280.0,2015,January,Q1,13.0
1598,10857,3,10.0,30,0.0,BERGS,8,2015-01-28,2015-02-25,2015-02-06,2,188.85,both,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,300.0,2015,January,Q1,9.0
1599,10857,26,31.23,35,0.25,BERGS,8,2015-01-28,2015-02-25,2015-02-06,2,188.85,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1092.8,2015,January,Q1,9.0
1600,10857,29,123.79,10,0.25,BERGS,8,2015-01-28,2015-02-25,2015-02-06,2,188.85,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,United Package,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1237.65,2015,January,Q1,9.0
1601,10858,7,30.0,5,0.0,LACOR,2,2015-01-29,2015-02-26,2015-02-03,1,52.51,both,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Produce,Dried fruit and bean curd,both,Speedy Express,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Andrew Fuller,Vice President Sales,New York,USA,,150.0,2015,January,Q1,5.0
1602,10858,27,43.9,10,0.0,LACOR,2,2015-01-29,2015-02-26,2015-02-03,1,52.51,both,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Andrew Fuller,Vice President Sales,New York,USA,,439.0,2015,January,Q1,5.0
1603,10858,70,15.0,4,0.0,LACOR,2,2015-01-29,2015-02-26,2015-02-03,1,52.51,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Andrew Fuller,Vice President Sales,New York,USA,,60.0,2015,January,Q1,5.0
1604,10859,24,4.5,40,0.25,FRANK,1,2015-01-29,2015-02-26,2015-02-02,2,76.1,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,179.75,2015,January,Q1,4.0
1605,10859,54,7.45,35,0.25,FRANK,1,2015-01-29,2015-02-26,2015-02-02,2,76.1,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,United Package,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,260.5,2015,January,Q1,4.0
1606,10859,64,33.25,30,0.25,FRANK,1,2015-01-29,2015-02-26,2015-02-02,2,76.1,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,997.25,2015,January,Q1,4.0
1607,10860,51,53.0,3,0.0,FRANR,3,2015-01-29,2015-02-26,2015-02-04,3,19.26,both,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,both,Federal Shipping,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,159.0,2015,January,Q1,6.0
1608,10860,76,18.0,20,0.0,FRANR,3,2015-01-29,2015-02-26,2015-02-04,3,19.26,both,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,360.0,2015,January,Q1,6.0
1609,10861,17,39.0,42,0.0,WHITC,4,2015-01-30,2015-02-27,2015-02-17,2,14.93,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,United Package,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1638.0,2015,January,Q1,18.0
1610,10861,18,62.5,20,0.0,WHITC,4,2015-01-30,2015-02-27,2015-02-17,2,14.93,both,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Seafood,Seaweed and fish,both,United Package,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1250.0,2015,January,Q1,18.0
1611,10861,21,10.0,40,0.0,WHITC,4,2015-01-30,2015-02-27,2015-02-17,2,14.93,both,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,400.0,2015,January,Q1,18.0
1612,10861,33,2.5,35,0.0,WHITC,4,2015-01-30,2015-02-27,2015-02-17,2,14.93,both,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,both,United Package,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,87.5,2015,January,Q1,18.0
1613,10861,62,49.3,3,0.0,WHITC,4,2015-01-30,2015-02-27,2015-02-17,2,14.93,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,147.89999999999998,2015,January,Q1,18.0
